2019-03-02 20:12:32,26.0
2019-03-02 20:12:36,26.0
2019-03-02 20:12:40,27.0
2019-03-02 20:12:44,27.0
2019-03-02 20:12:47,27.0
2019-03-02 20:12:51,27.0
2019-03-02 20:12:54,27.0
2019-03-02 20:12:58,13.0
2019-03-02 20:13:01,27.0
2019-03-02 20:13:05,27.0
2019-03-02 20:13:14,27.0
2019-03-02 20:13:20,27.0
2019-03-02 20:13:22,27.0
2019-03-02 20:13:25,27.0
2019-03-02 20:13:31,27.0
2019-03-02 20:13:35,27.0
2019-03-02 20:13:38,27.0
2019-03-02 20:13:42,27.0
